Course,Number,Section,Title,A,B,C,D,F,P,F(P),W,Instructor,Honors,CourseId,Year
COM,1500,5,Intro to Human Com,0.71,0.22,0.05,0.0,0.01,0.0,0.0,0.01,marianne herr glaser,False,COM-1500,2014
COM,1500,6,Intro to Human Com,0.65,0.25,0.04,0.0,0.01,0.0,0.0,0.05,marianne herr glaser,False,COM-1500,2014
COM,1500,7,Intro to Human Com,0.4,0.47,0.06,0.02,0.01,0.0,0.0,0.03,daniel leland fecher,False,COM-1500,2014
COM,2010,1,Intr to Comm Studies,0.51,0.39,0.1,0.0,0.0,0.0,0.0,0.0,brenden kendall,False,COM-2010,2014
COM,2500,1,Public Speaking,0.68,0.26,0.0,0.0,0.05,0.0,0.0,0.0,brandon boatwright,False,COM-2500,2014
COM,2500,2,Public Speaking,0.11,0.58,0.16,0.0,0.11,0.0,0.0,0.05,marilyn denise pugh,False,COM-2500,2014
COM,2500,3,Public Speaking,0.74,0.26,0.0,0.0,0.0,0.0,0.0,0.0,brandon boatwright,False,COM-2500,2014
COM,2500,4,Public Speaking,0.74,0.21,0.05,0.0,0.0,0.0,0.0,0.0,marilyn denise pugh,False,COM-2500,2014
COM,2500,5,Public Speaking,0.82,0.18,0.0,0.0,0.0,0.0,0.0,0.0,brandon boatwright,False,COM-2500,2014
COM,2500,6,Public Speaking,0.68,0.26,0.0,0.0,0.0,0.0,0.0,0.05,alyssa christine davis,False,COM-2500,2014
COM,2500,7,Public Speaking,0.37,0.42,0.16,0.05,0.0,0.0,0.0,0.0,marilyn denise pugh,False,COM-2500,2014
COM,2500,8,Public Speaking,0.68,0.11,0.0,0.05,0.05,0.0,0.0,0.11,jumah patricia taweh,False,COM-2500,2014
COM,2500,9,Public Speaking,0.67,0.33,0.0,0.0,0.0,0.0,0.0,0.0,jumah patricia taweh,False,COM-2500,2014
COM,2500,10,Public Speaking,0.79,0.16,0.0,0.0,0.0,0.0,0.0,0.05,caitlin baker,False,COM-2500,2014
COM,2500,11,Public Speaking,0.5,0.39,0.0,0.06,0.0,0.0,0.0,0.06,pauline matthey,False,COM-2500,2014
COM,2500,12,Public Speaking,0.59,0.29,0.06,0.0,0.0,0.0,0.0,0.06,marilyn denise pugh,False,COM-2500,2014
COM,2500,13,Public Speaking,0.83,0.11,0.06,0.0,0.0,0.0,0.0,0.0,alyssa christine davis,False,COM-2500,2014
COM,2500,14,Public Speaking,0.65,0.35,0.0,0.0,0.0,0.0,0.0,0.0,jumah patricia taweh,False,COM-2500,2014
COM,2500,15,Public Speaking,0.84,0.16,0.0,0.0,0.0,0.0,0.0,0.0,katharin schoonover,False,COM-2500,2014
COM,2500,16,Public Speaking,0.79,0.11,0.05,0.0,0.0,0.0,0.0,0.05,katharin schoonover,False,COM-2500,2014
COM,2500,17,Public Speaking,0.71,0.29,0.0,0.0,0.0,0.0,0.0,0.0,the estate geddes,False,COM-2500,2014
COM,2500,18,Public Speaking,0.84,0.11,0.0,0.0,0.05,0.0,0.0,0.0,caitlin baker,False,COM-2500,2014
COM,2500,19,Public Speaking,0.39,0.44,0.17,0.0,0.0,0.0,0.0,0.0,pauline matthey,False,COM-2500,2014
COM,2500,20,Public Speaking,0.68,0.32,0.0,0.0,0.0,0.0,0.0,0.0,caitlin baker,False,COM-2500,2014
COM,2500,21,Public Speaking,0.74,0.26,0.0,0.0,0.0,0.0,0.0,0.0,jumah patricia taweh,False,COM-2500,2014
COM,2500,22,Public Speaking,0.89,0.0,0.11,0.0,0.0,0.0,0.0,0.0,katharin schoonover,False,COM-2500,2014
COM,2500,23,Public Speaking,0.84,0.11,0.05,0.0,0.0,0.0,0.0,0.0,katharin schoonover,False,COM-2500,2014
COM,2500,24,Public Speaking,0.74,0.26,0.0,0.0,0.0,0.0,0.0,0.0,caitlin baker,False,COM-2500,2014
COM,2500,25,Public Speaking (HON,0.84,0.16,0.0,0.0,0.0,0.0,0.0,0.0,pauline matthey,True,COM-2500,2014
COM,2500,26,Public Speaking (HON,0.89,0.11,0.0,0.0,0.0,0.0,0.0,0.0,lindsey dixon,True,COM-2500,2014
COM,2500,400,Public Speaking,0.68,0.16,0.16,0.0,0.0,0.0,0.0,0.0,alexis zachary davis,False,COM-2500,2014
COM,2500,401,Public Speaking,0.78,0.11,0.0,0.0,0.0,0.0,0.0,0.11,alexis zachary davis,False,COM-2500,2014
COM,2500,402,Public Speaking,0.89,0.11,0.0,0.0,0.0,0.0,0.0,0.0,alexis zachary davis,False,COM-2500,2014
COM,2500,403,Public Speaking,0.84,0.11,0.0,0.0,0.0,0.0,0.0,0.05,alexis zachary davis,False,COM-2500,2014
COM,3010,1,Comm Theory,0.5,0.39,0.06,0.06,0.0,0.0,0.0,0.0,stephanie pangborn,False,COM-3010,2014
COM,3020,1,Mass Comm Theory,0.63,0.32,0.05,0.0,0.0,0.0,0.0,0.0,erin michelle ash,False,COM-3020,2014
COM,3070,1,Public Comm of Sts,0.83,0.11,0.06,0.0,0.0,0.0,0.0,0.0,david travers scott,False,COM-3070,2014
COM,3080,1,Pub Comm & Pop Cult,0.28,0.4,0.18,0.04,0.02,0.0,0.0,0.08,chenjerai kumanyika,False,COM-3080,2014
COM,3100,1,Quant Comm Methods,0.79,0.16,0.05,0.0,0.0,0.0,0.0,0.0,john steven spinda,False,COM-3100,2014
COM,3110,1,Qual Comm Methods,0.37,0.47,0.0,0.0,0.05,0.0,0.0,0.11,chenjerai kumanyika,False,COM-3110,2014
COM,3210,1,Comm Across Media Pl,0.89,0.11,0.0,0.0,0.0,0.0,0.0,0.0,brian mullen,False,COM-3210,2014
COM,3220,1,Communication Design,0.84,0.11,0.0,0.0,0.0,0.0,0.0,0.05,lori marlise pindar,False,COM-3220,2014
COM,3250,1,Survey of Sports Com,0.58,0.32,0.11,0.0,0.0,0.0,0.0,0.0,john steven spinda,False,COM-3250,2014
COM,3250,2,Survey of Sports Com,0.74,0.26,0.0,0.0,0.0,0.0,0.0,0.0,john steven spinda,False,COM-3250,2014
COM,3260,1,Pr in Sports,0.84,0.16,0.0,0.0,0.0,0.0,0.0,0.0,angela pratt,False,COM-3260,2014
COM,3260,2,Pr in Sports,0.84,0.16,0.0,0.0,0.0,0.0,0.0,0.0,angela pratt,False,COM-3260,2014
COM,3480,1,Interpersonal Comm,0.56,0.28,0.17,0.0,0.0,0.0,0.0,0.0,melinda ra weathers,False,COM-3480,2014
COM,3550,1,Principles of Pr,0.74,0.16,0.11,0.0,0.0,0.0,0.0,0.0,andrew stephen pyle,False,COM-3550,2014
COM,3550,2,Principles of Pr,0.78,0.22,0.0,0.0,0.0,0.0,0.0,0.0,andrew stephen pyle,False,COM-3550,2014
COM,3660,1,EP: Advertising & Me,0.82,0.18,0.0,0.0,0.0,0.0,0.0,0.0,william reynolds,False,COM-3660,2014
COM,3660,2,EP: Building the Bra,0.79,0.16,0.05,0.0,0.0,0.0,0.0,0.0,andrew mendelsohn,False,COM-3660,2014
COM,3660,3,Live Broadcast Prod.,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.18,michael rodgers,False,COM-3660,2014
COM,4300,1,Legal Communication,0.83,0.17,0.0,0.0,0.0,0.0,0.0,0.0,james isaac roberts,False,COM-4300,2014
COM,4700,1,Comm & Health,0.53,0.37,0.11,0.0,0.0,0.0,0.0,0.0,stephanie pangborn,False,COM-4700,2014
COM,4800,1,Intercultural Comm,0.65,0.18,0.12,0.0,0.0,0.0,0.0,0.06,andrew stephen pyle,False,COM-4800,2014
COM,8010,1,Communication Theory,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,erin michelle ash,False,COM-8010,2014
COM,8030,1,Comm Technology Stud,0.87,0.13,0.0,0.0,0.0,0.0,0.0,0.0,david travers scott,False,COM-8030,2014
COM,8100,1,Comm Research Method,0.75,0.19,0.06,0.0,0.0,0.0,0.0,0.0,darren linvill,False,COM-8100,2014
CPSC,1010,1,Computer Science I,0.24,0.12,0.24,0.08,0.18,0.0,0.0,0.13,catherine hochrine,False,CPSC-1010,2014
CPSC,1010,3,Computer Science I,0.75,0.11,0.02,0.0,0.02,0.0,0.0,0.09,lauren elizab dukes,False,CPSC-1010,2014
CPSC,1010,4,Computer Science I,0.15,0.13,0.18,0.13,0.21,0.0,0.0,0.21,pradip srimani,False,CPSC-1010,2014
CPSC,1020,1,Computer Science II,0.36,0.36,0.07,0.02,0.02,0.0,0.0,0.18,catherine hochrine,False,CPSC-1020,2014
CPSC,1040,1,Intro Computer Prog,0.24,0.56,0.0,0.08,0.08,0.0,0.0,0.04,kenneth alle weaver,False,CPSC-1040,2014
CPSC,1110,1,Intro to Programming,0.58,0.28,0.08,0.03,0.03,0.0,0.0,0.03,patrick sterling,False,CPSC-1110,2014
CPSC,1110,2,Intro to Programming,0.52,0.31,0.07,0.0,0.1,0.0,0.0,0.0,patrick sterling,False,CPSC-1110,2014
CPSC,1110,3,Intro to Programming,0.64,0.19,0.07,0.02,0.05,0.0,0.0,0.02,patrick sterling,False,CPSC-1110,2014
CPSC,1110,4,Intro to Programming,0.87,0.07,0.02,0.0,0.04,0.0,0.0,0.0,toni bloodwor pence,False,CPSC-1110,2014
CPSC,2070,1,Discrete Structures,0.13,0.29,0.28,0.1,0.04,0.0,0.0,0.15,roy pargas,False,CPSC-2070,2014
CPSC,2100,1,Progrmng Methodology,0.54,0.13,0.1,0.06,0.1,0.0,0.0,0.08,rose lowe,False,CPSC-2100,2014
CPSC,2120,1,Algs/Data Structures,0.28,0.28,0.23,0.02,0.06,0.0,0.0,0.12,brian christopher dean,False,CPSC-2120,2014
CPSC,2150,1,Software Dev Fndtns,0.35,0.28,0.23,0.05,0.05,0.0,0.0,0.05,blair madiso durkee,False,CPSC-2150,2014
CPSC,2150,2,Software Dev Fndtns,0.21,0.31,0.33,0.05,0.05,0.0,0.0,0.05,catherine hochrine,False,CPSC-2150,2014
CPSC,2200,1,Microcomputer Appl,0.32,0.42,0.16,0.0,0.11,0.0,0.0,0.0,renee lambert,False,CPSC-2200,2014
CPSC,2200,2,Microcomputer Appl,0.6,0.3,0.05,0.0,0.0,0.0,0.0,0.05,patrick sterling,False,CPSC-2200,2014
CPSC,2310,1,Intro Computer Org,0.22,0.35,0.24,0.05,0.14,0.0,0.0,0.0,rose lowe,False,CPSC-2310,2014
CPSC,2310,2,Intro Computer Org,0.41,0.24,0.21,0.03,0.09,0.0,0.0,0.03,rose lowe,False,CPSC-2310,2014
CPSC,2910,1,Prof Issues I,0.73,0.18,0.0,0.0,0.0,0.0,0.0,0.09,james jones,False,CPSC-2910,2014
CPSC,2910,2,Prof Issues I,0.45,0.27,0.09,0.0,0.0,0.0,0.0,0.18,james jones,False,CPSC-2910,2014
CPSC,2910,3,Prof Issues I,0.83,0.08,0.0,0.0,0.0,0.0,0.0,0.08,james jones,False,CPSC-2910,2014
CPSC,2910,4,Prof Issues I,0.83,0.17,0.0,0.0,0.0,0.0,0.0,0.0,james jones,False,CPSC-2910,2014
CPSC,2910,6,Prof Issues I,0.6,0.0,0.2,0.0,0.1,0.0,0.0,0.1,renee lambert,False,CPSC-2910,2014
CPSC,2910,8,Prof Issues I,0.67,0.25,0.08,0.0,0.0,0.0,0.0,0.0,renee lambert,False,CPSC-2910,2014
CPSC,3220,1,Intro to Operating S,0.23,0.21,0.14,0.04,0.12,0.0,0.0,0.26,jacob sorber,False,CPSC-3220,2014
CPSC,3300,1,Computer Systems Org,0.32,0.25,0.22,0.03,0.1,0.0,0.0,0.08,mark smotherman,False,CPSC-3300,2014
CPSC,3500,1,Foundatns of Com Sci,0.22,0.27,0.22,0.08,0.1,0.0,0.0,0.12,ilya mark safro,False,CPSC-3500,2014
CPSC,3520,1,Programming Systems,0.25,0.31,0.19,0.03,0.19,0.0,0.0,0.03,robert schalkoff,False,CPSC-3520,2014
CPSC,3600,1,Network Programming,0.19,0.33,0.22,0.04,0.11,0.0,0.0,0.11,sekou lionel remy,False,CPSC-3600,2014
CPSC,3620,1,Dist & Cluster Compu,0.36,0.3,0.18,0.09,0.06,0.0,0.0,0.0,amy apon,False,CPSC-3620,2014
CPSC,3620,1,Dist & Cluster Compu,0.36,0.3,0.18,0.09,0.06,0.0,0.0,0.0,linh bao ngo,False,CPSC-3620,2014
CPSC,3710,1,Systems Analysis,0.55,0.36,0.09,0.0,0.0,0.0,0.0,0.0,john mcgregor,False,CPSC-3710,2014
CPSC,3720,1,Software Engineering,0.32,0.35,0.29,0.0,0.0,0.0,0.0,0.03,murali sitaraman,False,CPSC-3720,2014
CPSC,3720,2,Software Engineering,0.15,0.35,0.35,0.09,0.03,0.0,0.0,0.03,stephen schaub,False,CPSC-3720,2014
CPSC,3990,2,AdvCI Proc Gen Game,0.84,0.05,0.05,0.0,0.05,0.0,0.0,0.0,brian malloy,False,CPSC-3990,2014
CPSC,4040,1,Cmptr Graphics Image,0.5,0.23,0.14,0.0,0.14,0.0,0.0,0.0,joshua levine,False,CPSC-4040,2014
CPSC,4060,1,Gpu Computation,0.3,0.0,0.3,0.1,0.3,0.0,0.0,0.0,robert geist,False,CPSC-4060,2014
CPSC,4110,1,Virtual Reality Syst,0.33,0.33,0.33,0.0,0.0,0.0,0.0,0.0,sabarish venkat babu,False,CPSC-4110,2014
CPSC,4200,1,Computer Security Pr,0.32,0.36,0.18,0.05,0.05,0.0,0.0,0.05,pradip srimani,False,CPSC-4200,2014
CPSC,4620,1,Database Management,0.29,0.5,0.18,0.0,0.0,0.0,0.0,0.04,feng luo,False,CPSC-4620,2014
CPSC,4810,16,Programming Team,0.89,0.11,0.0,0.0,0.0,0.0,0.0,0.0,brian christopher dean,False,CPSC-4810,2014
CPSC,4910,1,Prof  Issues II,0.95,0.04,0.0,0.0,0.0,0.0,0.0,0.02,james jones,False,CPSC-4910,2014
CPSC,6040,1,Cptr Graphics Image,0.65,0.2,0.05,0.0,0.05,0.0,0.0,0.05,joshua levine,False,CPSC-6040,2014
CPSC,6060,1,Gpu Computation,0.45,0.27,0.27,0.0,0.0,0.0,0.0,0.0,robert geist,False,CPSC-6060,2014
CPSC,6110,1,Virtual Reality Syst,0.36,0.45,0.18,0.0,0.0,0.0,0.0,0.0,sabarish venkat babu,False,CPSC-6110,2014
CPSC,6620,1,Database Management,0.33,0.63,0.0,0.0,0.0,0.0,0.0,0.04,feng luo,False,CPSC-6620,2014
CPSC,8070,1,3d Model Animation,0.73,0.27,0.0,0.0,0.0,0.0,0.0,0.0,christina sophie joerg,False,CPSC-8070,2014
CPSC,8200,1,Parallel Architechtu,0.5,0.38,0.13,0.0,0.0,0.0,0.0,0.0,pradip srimani,False,CPSC-8200,2014
CPSC,8270,1,Translation of Progr,0.86,0.05,0.1,0.0,0.0,0.0,0.0,0.0,brian malloy,False,CPSC-8270,2014
CPSC,8380,1,Adv Data Structures,0.23,0.09,0.09,0.0,0.45,0.0,0.0,0.14,sandra hedetniemi,False,CPSC-8380,2014
CPSC,8450,1,Bioinfo Algorithms,0.65,0.35,0.0,0.0,0.0,0.0,0.0,0.0,feng luo,False,CPSC-8450,2014
CPSC,8510,1,Soft Sys Data Comm,0.33,0.61,0.06,0.0,0.0,0.0,0.0,0.0,james martin,False,CPSC-8510,2014
CPSC,8700,1,O O Software Design,0.64,0.28,0.05,0.0,0.0,0.0,0.0,0.03,brian malloy,False,CPSC-8700,2014
CPSC,8720,2,Software Spec & Desi,0.34,0.45,0.17,0.0,0.0,0.0,0.0,0.03,john mcgregor,False,CPSC-8720,2014
CPSC,8770,1,Biometric Systems,0.58,0.29,0.13,0.0,0.0,0.0,0.0,0.0,damon woodard,False,CPSC-8770,2014
CPSC,8810,1,Data Visualization,0.56,0.31,0.13,0.0,0.0,0.0,0.0,0.0,joshua levine,False,CPSC-8810,2014
CRP,8000,1,Human Settlement,0.51,0.37,0.12,0.0,0.0,0.0,0.0,0.0,thomas william schurch,False,CRP-8000,2014
CRP,8000,1,Human Settlement,0.51,0.37,0.12,0.0,0.0,0.0,0.0,0.0,john terrence farris,False,CRP-8000,2014
CRP,8010,1,Planning Process & L,0.26,0.7,0.0,0.0,0.0,0.0,0.0,0.04,caitlin dyckman,False,CRP-8010,2014
CRP,8020,1,Site Planning,0.71,0.29,0.0,0.0,0.0,0.0,0.0,0.0,clifford donald ellis,False,CRP-8020,2014
CRP,8030,1,Quant Analysis,0.82,0.18,0.0,0.0,0.0,0.0,0.0,0.0,stephen sperry,False,CRP-8030,2014
CRP,8030,1,Quant Analysis,0.82,0.18,0.0,0.0,0.0,0.0,0.0,0.0,eric morris,False,CRP-8030,2014
CRP,8060,1,Urban Systems,0.89,0.05,0.05,0.0,0.0,0.0,0.0,0.0,timothy green,False,CRP-8060,2014
CRP,8580,2,Research Design,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,timothy green,False,CRP-8580,2014
CSM,1000,1,Intro to Construct,0.2,0.63,0.13,0.04,0.02,0.0,0.0,0.0,joseph wintz,False,CSM-1000,2014
CSM,2010,1,Structures I,0.27,0.41,0.14,0.14,0.0,0.0,0.0,0.05,shima clarke,False,CSM-2010,2014
CSM,2010,2,Structures I,0.23,0.27,0.32,0.05,0.05,0.0,0.0,0.09,shima clarke,False,CSM-2010,2014
CSM,2030,1,Mats & Meth of Const,0.19,0.67,0.15,0.0,0.0,0.0,0.0,0.0,jason lucas,False,CSM-2030,2014
CSM,2030,2,Mats & Meth of Const,0.21,0.54,0.17,0.08,0.0,0.0,0.0,0.0,jason lucas,False,CSM-2030,2014
CSM,3030,1,Soils & Foundations,0.27,0.47,0.13,0.13,0.0,0.0,0.0,0.0,joseph wintz,False,CSM-3030,2014
CSM,3030,2,Soils & Foundations,0.25,0.7,0.05,0.0,0.0,0.0,0.0,0.0,joseph wintz,False,CSM-3030,2014
CSM,3040,1,Envir Systems I,0.33,0.43,0.24,0.0,0.0,0.0,0.0,0.0,joseph michael burgett,False,CSM-3040,2014
CSM,3040,2,Envir Systems I,0.32,0.47,0.05,0.11,0.05,0.0,0.0,0.0,joseph michael burgett,False,CSM-3040,2014
CSM,3510,1,Const Estimating,0.29,0.48,0.14,0.1,0.0,0.0,0.0,0.0,james packer smith,False,CSM-3510,2014
CSM,3510,2,Const Estimating,0.33,0.61,0.0,0.0,0.0,0.0,0.0,0.06,james packer smith,False,CSM-3510,2014
CSM,4110,1,Safety in Bldg Const,0.85,0.15,0.0,0.0,0.0,0.0,0.0,0.0,david devita,False,CSM-4110,2014
CSM,4500,1,Construction Intern,0.83,0.17,0.0,0.0,0.0,0.0,0.0,0.0,roger william liska,False,CSM-4500,2014
CSM,4530,1,Const Proj Mgmt,0.08,0.6,0.32,0.0,0.0,0.0,0.0,0.0,christine piper,False,CSM-4530,2014
CSM,4530,2,Const Proj Mgmt,0.25,0.63,0.13,0.0,0.0,0.0,0.0,0.0,christine piper,False,CSM-4530,2014
CSM,4610,1,Const Econ Seminar,0.3,0.55,0.15,0.0,0.0,0.0,0.0,0.0,dennis bausman,False,CSM-4610,2014
CSM,4610,2,Const Econ Seminar,0.43,0.43,0.14,0.0,0.0,0.0,0.0,0.0,dennis bausman,False,CSM-4610,2014
CSM,6550,1,Adverse Relations,0.5,0.38,0.0,0.0,0.0,0.0,0.0,0.13,joseph wintz,False,CSM-6550,2014
CSM,8520,1,Const Mgmt Research,0.69,0.31,0.0,0.0,0.0,0.0,0.0,0.0,shima clarke,False,CSM-8520,2014
CSM,8600,1,Constr Finan Plan &,0.56,0.44,0.0,0.0,0.0,0.0,0.0,0.0,dennis bausman,False,CSM-8600,2014
CSM,8600,400,Constr Finan Plan &,0.4,0.5,0.1,0.0,0.0,0.0,0.0,0.0,dennis bausman,False,CSM-8600,2014
CSM,8630,1,Adv Plan/Sched,0.27,0.55,0.18,0.0,0.0,0.0,0.0,0.0,christine piper,False,CSM-8630,2014
CSM,8630,400,Adv Plan/Sched,0.3,0.6,0.1,0.0,0.0,0.0,0.0,0.0,christine piper,False,CSM-8630,2014
CSM,8660,1,Role in Development,0.57,0.43,0.0,0.0,0.0,0.0,0.0,0.0,dennis bausman,False,CSM-8660,2014
CU,1000,1,Clemson Connect,0.0,0.0,0.0,0.0,0.0,0.92,0.08,0.01,jeffrey appling,False,CU-1000,2014
CU,1000,1,Clemson Connect,0.0,0.0,0.0,0.0,0.0,0.92,0.08,0.01,mary mcp von kaenel,False,CU-1000,2014
CU,1000,2,Clemson Connect,0.0,0.0,0.0,0.0,0.0,0.93,0.07,0.01,jeffrey appling,False,CU-1000,2014
CU,1000,2,Clemson Connect,0.0,0.0,0.0,0.0,0.0,0.93,0.07,0.01,mary mcp von kaenel,False,CU-1000,2014
CU,1000,3,Clemson Connect,0.0,0.0,0.0,0.0,0.0,0.91,0.09,0.01,jeffrey appling,False,CU-1000,2014
CU,1000,3,Clemson Connect,0.0,0.0,0.0,0.0,0.0,0.91,0.09,0.01,mary mcp von kaenel,False,CU-1000,2014
CU,1000,4,Clemson Connect,0.0,0.0,0.0,0.0,0.0,0.84,0.15,0.02,jeffrey appling,False,CU-1000,2014
CU,1000,4,Clemson Connect,0.0,0.0,0.0,0.0,0.0,0.84,0.15,0.02,mary mcp von kaenel,False,CU-1000,2014
CU,1000,5,Clemson Connect,0.0,0.0,0.0,0.0,0.0,0.96,0.03,0.01,jeffrey appling,False,CU-1000,2014
CU,1000,6,Clemson Connect,0.0,0.0,0.0,0.0,0.0,0.97,0.02,0.01,jeffrey appling,False,CU-1000,2014
CU,1000,7,Clemson Connect,0.0,0.0,0.0,0.0,0.0,0.97,0.03,0.0,jeffrey appling,False,CU-1000,2014
CU,1000,8,Clemson Connect,0.0,0.0,0.0,0.0,0.0,0.97,0.03,0.0,jeffrey appling,False,CU-1000,2014
CU,1000,9,Clemson Connect,0.0,0.0,0.0,0.0,0.0,0.98,0.02,0.0,jeffrey appling,False,CU-1000,2014
CU,1000,10,Clemson Connect,0.0,0.0,0.0,0.0,0.0,0.96,0.04,0.0,jeffrey appling,False,CU-1000,2014
CU,1000,11,Clemson Connect,0.0,0.0,0.0,0.0,0.0,0.97,0.03,0.0,jeffrey appling,False,CU-1000,2014
CU,1000,12,Clemson Connect,0.0,0.0,0.0,0.0,0.0,0.94,0.05,0.01,jeffrey appling,False,CU-1000,2014
CU,1000,13,Clemson Connect,0.0,0.0,0.0,0.0,0.0,0.95,0.04,0.01,jeffrey appling,False,CU-1000,2014
CU,1000,14,Clemson Connect,0.0,0.0,0.0,0.0,0.0,0.89,0.1,0.01,jeffrey appling,False,CU-1000,2014
CU,1010,1,Univ Success Skills,0.43,0.17,0.26,0.0,0.04,0.0,0.0,0.09,deborah ann vaughn,False,CU-1010,2014
CU,1010,2,Univ Success Skills,0.35,0.39,0.09,0.09,0.04,0.0,0.0,0.04,rise jean sheriff,False,CU-1010,2014
CU,1010,3,Univ Success Skills,0.44,0.36,0.08,0.04,0.08,0.0,0.0,0.0,cecelia hamby,False,CU-1010,2014
CU,1010,5,Univ Success Skills,0.71,0.24,0.0,0.0,0.0,0.0,0.0,0.05,robert dav brackett,False,CU-1010,2014
DANC,1600,1,Ballet Dance I,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.14,cheryl hosler,False,DANC-1600,2014
DPA,3070,1,Method 3d Production,0.43,0.3,0.04,0.04,0.13,0.0,0.0,0.04,virginia ba nearing,False,DPA-3070,2014
DPA,4000,1,Tech Foundations I,0.08,0.17,0.33,0.0,0.08,0.0,0.0,0.33,christina sophie joerg,False,DPA-4000,2014
DPA,6000,1,Tech Foundations I,0.33,0.56,0.11,0.0,0.0,0.0,0.0,0.0,christina sophie joerg,False,DPA-6000,2014
DPA,8600,1,Production Studio,0.73,0.18,0.09,0.0,0.0,0.0,0.0,0.0,jerry tessendorf,False,DPA-8600,2014
ECE,2010,1,Logic & Comp Device,0.16,0.3,0.28,0.13,0.09,0.0,0.0,0.05,william reid,False,ECE-2010,2014
ECE,2010,2,Logic & Comp Device,0.62,0.24,0.1,0.0,0.05,0.0,0.0,0.0,william reid,True,ECE-2010,2014
ECE,2020,1,Electric Circuits I,0.18,0.22,0.29,0.17,0.07,0.0,0.0,0.07,william harrell,False,ECE-2020,2014
ECE,2020,2,Electric Circuits I,0.73,0.13,0.0,0.07,0.0,0.0,0.0,0.07,apoorva deepak kapadia,True,ECE-2020,2014
ECE,2070,1,Basic Electrical Eng,0.85,0.09,0.02,0.02,0.01,0.0,0.0,0.02,sung- kim,False,ECE-2070,2014
ECE,2070,2,Basic Electrical Eng,0.4,0.23,0.13,0.1,0.08,0.0,0.0,0.06,surya sharma,False,ECE-2070,2014
ECE,2070,3,Basic Electrical Eng,0.55,0.36,0.07,0.0,0.0,0.0,0.0,0.02,liang dong,False,ECE-2070,2014
ECE,2080,1,Electrical Engineeri,0.85,0.05,0.1,0.0,0.0,0.0,0.0,0.0,william harrell,False,ECE-2080,2014
ECE,2080,2,Electrical Engineeri,0.9,0.05,0.0,0.0,0.0,0.0,0.0,0.05,william harrell,False,ECE-2080,2014
ECE,2080,10,Electrical Engineeri,0.89,0.11,0.0,0.0,0.0,0.0,0.0,0.0,william harrell,False,ECE-2080,2014
ECE,2080,11,Electrical Engineeri,0.79,0.21,0.0,0.0,0.0,0.0,0.0,0.0,william harrell,False,ECE-2080,2014
ECE,2080,12,Electrical Engineeri,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.11,william harrell,False,ECE-2080,2014
ECE,2080,13,Electrical Engineeri,0.69,0.19,0.0,0.0,0.0,0.0,0.0,0.13,william harrell,False,ECE-2080,2014
ECE,2090,1,Logic Lab,0.75,0.08,0.0,0.0,0.0,0.0,0.0,0.17,william harrell,False,ECE-2090,2014
ECE,2090,3,Logic Lab,0.83,0.08,0.0,0.0,0.0,0.0,0.0,0.08,william harrell,False,ECE-2090,2014
ECE,2090,6,Logic Lab,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,william harrell,False,ECE-2090,2014
ECE,2090,14,Logic Lab,0.83,0.08,0.0,0.0,0.0,0.0,0.0,0.08,william harrell,False,ECE-2090,2014
ECE,2110,2,Elec Engr Lab I,0.65,0.15,0.0,0.0,0.05,0.0,0.0,0.15,william harrell,False,ECE-2110,2014
ECE,2110,3,Elec Engr Lab I,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,william harrell,False,ECE-2110,2014
ECE,2110,4,Elec Engr Lab I,0.85,0.1,0.0,0.0,0.05,0.0,0.0,0.0,william harrell,False,ECE-2110,2014
ECE,2110,5,Elec Engr Lab I,0.85,0.05,0.0,0.0,0.05,0.0,0.0,0.05,william harrell,False,ECE-2110,2014
ECE,2110,6,Elec Engr Lab I,0.8,0.05,0.05,0.0,0.0,0.0,0.0,0.1,william harrell,False,ECE-2110,2014
ECE,2110,8,Elec Engr Lab I,0.8,0.0,0.05,0.0,0.0,0.0,0.0,0.15,william harrell,False,ECE-2110,2014
ECE,2110,9,Elec Engr Lab I,0.85,0.1,0.0,0.0,0.0,0.0,0.0,0.05,william harrell,False,ECE-2110,2014
ECE,2110,10,Elec Engr Lab I,0.8,0.1,0.1,0.0,0.0,0.0,0.0,0.0,william harrell,False,ECE-2110,2014
ECE,2220,1,Syst Prog Concept,0.22,0.24,0.14,0.06,0.12,0.0,0.0,0.22,harlan russell,False,ECE-2220,2014
ECE,2230,1,Comp Sys Eng,0.11,0.41,0.17,0.13,0.07,0.0,0.0,0.11,harlan russell,False,ECE-2230,2014
ECE,2620,1,Elec Circuits II,0.47,0.25,0.25,0.02,0.02,0.0,0.0,0.0,michael bridgwood,False,ECE-2620,2014
ECE,2720,1,Comp Organization,0.22,0.29,0.24,0.12,0.14,0.0,0.0,0.0,william reid,False,ECE-2720,2014
ECE,2730,1,Computer Org Lab,0.71,0.14,0.14,0.0,0.0,0.0,0.0,0.0,william harrell,False,ECE-2730,2014
