Course,Number,Section,Title,A,B,C,D,F,P,F(P),W,Instructor,Honors,CourseId,Year
COOP,2010,1,Co-Op Education,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jeffrey frank neal,False,COOP-2010,2020
COOP,2020,1,Co-Op Education,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jeffrey frank neal,False,COOP-2020,2020
COOP,6020,1,Co-Op Education,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'neil burton,False,COOP-6020,2020
CPSC,1010,10,Computer Science I,0.15,0.31,0.25,0.04,0.1,0.0,0.0,0.13,roger larry van scoy,False,CPSC-1010,2020
CPSC,1010,20,Computer Science I,0.39,0.2,0.16,0.1,0.02,0.0,0.0,0.14,carrie lynn russell,False,CPSC-1010,2020
CPSC,1010,30,Computer Science I,0.2,0.37,0.2,0.06,0.06,0.0,0.0,0.12,carrie lynn russell,False,CPSC-1010,2020
CPSC,1020,10,Computer Science II,0.24,0.29,0.18,0.11,0.07,0.0,0.0,0.11,catherine kittelstad,False,CPSC-1020,2020
CPSC,1060,10,Intro to Programming in Ja,0.37,0.24,0.11,0.05,0.11,0.0,0.0,0.13,svetlana drachova,False,CPSC-1060,2020
CPSC,1060,20,Intro to Programming in Ja,0.31,0.17,0.22,0.19,0.08,0.0,0.0,0.03,svetlana drachova,False,CPSC-1060,2020
CPSC,1060,30,Intro to Programming in Ja,0.14,0.11,0.33,0.14,0.14,0.0,0.0,0.14,christina sophie joerg,False,CPSC-1060,2020
CPSC,1070,1,Programming Methodolog,0.26,0.27,0.27,0.04,0.07,0.0,0.0,0.1,christopher plaue,False,CPSC-1070,2020
CPSC,1110,1,Intro to Programming in C,0.34,0.31,0.16,0.05,0.06,0.0,0.0,0.07,andrew duchowski,False,CPSC-1110,2020
CPSC,1110,2,Intro to Programming in C,0.39,0.27,0.22,0.04,0.02,0.0,0.0,0.06,nicolas widman,False,CPSC-1110,2020
CPSC,1210,1,Computational Thinking,0.26,0.26,0.34,0.03,0.05,0.0,0.0,0.05,mitch shue,False,CPSC-1210,2020
CPSC,1900,1,Teaching Assist Fundamen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,eileen kraemer,False,CPSC-1900,2020
CPSC,2070,1,Discrete Structures,0.44,0.37,0.14,0.03,0.02,0.0,0.0,0.0,larry hodges,False,CPSC-2070,2020
CPSC,2070,2,Discrete Structures,0.38,0.27,0.29,0.06,0.0,0.0,0.0,0.0,larry hodges,False,CPSC-2070,2020
CPSC,2070,3,Discrete Structures,0.46,0.19,0.3,0.0,0.03,0.0,0.0,0.03,pradip srimani,False,CPSC-2070,2020
CPSC,2120,1,Algs/Data Structures,0.52,0.16,0.11,0.07,0.08,0.0,0.0,0.05,nicolas widman,False,CPSC-2120,2020
CPSC,2120,2,Algs/Data Structures,0.48,0.18,0.1,0.03,0.13,0.0,0.0,0.08,nicolas widman,False,CPSC-2120,2020
CPSC,2120,101,Algs/Data Structures,0.4,0.2,0.04,0.04,0.08,0.0,0.0,0.24,brian dean,False,CPSC-2120,2020
CPSC,2120,102,Algs/Data Structures,0.28,0.24,0.28,0.0,0.04,0.0,0.0,0.16,brian dean,False,CPSC-2120,2020
CPSC,2120,103,Algs/Data Structures,0.17,0.26,0.3,0.04,0.09,0.0,0.0,0.13,brian dean,False,CPSC-2120,2020
CPSC,2150,1,Software Dev Foundations,0.22,0.27,0.2,0.07,0.16,0.0,0.0,0.09,yu-shan sun,False,CPSC-2150,2020
CPSC,2150,2,Software Dev Foundations,0.24,0.24,0.2,0.02,0.13,0.0,0.0,0.17,yu-shan sun,False,CPSC-2150,2020
CPSC,2150,3,Software Dev Foundations,0.15,0.25,0.2,0.1,0.15,0.0,0.0,0.15,murali sitaraman,False,CPSC-2150,2020
CPSC,2200,1,Problem Solving w/ Office,0.52,0.22,0.14,0.06,0.04,0.0,0.0,0.02,catherine kittelstad,False,CPSC-2200,2020
CPSC,2310,1,Intro Computer Org,0.23,0.29,0.28,0.03,0.1,0.0,0.0,0.07,yvon feaster,False,CPSC-2310,2020
CPSC,2910,1,Prof Issues I,0.83,0.1,0.0,0.03,0.03,0.0,0.0,0.0,constance taylor,False,CPSC-2910,2020
CPSC,2910,2,Prof Issues I,0.87,0.1,0.03,0.0,0.0,0.0,0.0,0.0,constance taylor,False,CPSC-2910,2020
CPSC,2910,3,Prof Issues I,0.68,0.1,0.13,0.06,0.0,0.0,0.0,0.03,constance taylor,False,CPSC-2910,2020
CPSC,2920,1,"Computing, Ethics & Societ",0.8,0.05,0.08,0.0,0.03,0.0,0.0,0.05,julian langston brinkley,False,CPSC-2920,2020
CPSC,3220,1,Intro to Operating Systems,0.31,0.21,0.1,0.04,0.09,0.0,0.0,0.21,jacob sorber,False,CPSC-3220,2020
CPSC,3220,2,Intro to Operating Systems,0.59,0.17,0.04,0.0,0.04,0.0,0.0,0.04,brygg anders ullmer,False,CPSC-3220,2020
CPSC,3300,1,Computer Systems Org,0.4,0.33,0.15,0.08,0.01,0.0,0.0,0.03,mark smotherman,False,CPSC-3300,2020
CPSC,3500,1,Foundations of Computer,0.2,0.37,0.27,0.0,0.1,0.0,0.0,0.06,sandra hedetniemi,False,CPSC-3500,2020
CPSC,3520,1,Programming Systems,0.76,0.1,0.06,0.01,0.06,0.0,0.0,0.01,yongkai wu,False,CPSC-3520,2020
CPSC,3600,1,Network Programming,0.48,0.26,0.13,0.03,0.04,0.0,0.0,0.05,andrew robb,False,CPSC-3600,2020
CPSC,3720,1,Software Engineering,0.25,0.44,0.24,0.05,0.02,0.0,0.0,0.0,yu-shan sun,False,CPSC-3720,2020
CPSC,3720,2,Software Engineering,0.71,0.21,0.04,0.0,0.0,0.0,0.0,0.04,constance taylor,False,CPSC-3720,2020
CPSC,3750,1,Web Application Develop,0.52,0.27,0.06,0.04,0.1,0.0,0.0,0.0,craig baker,False,CPSC-3750,2020
CPSC,4030,1,Data Visualization,0.21,0.5,0.21,0.0,0.04,0.0,0.0,0.04,federico iuricich,False,CPSC-4030,2020
CPSC,4040,1,Cmptr Graphics Image,0.76,0.12,0.0,0.0,0.06,0.0,0.0,0.06,jerry tessendorf,False,CPSC-4040,2020
CPSC,4050,1,Computer Graphics,0.38,0.17,0.04,0.04,0.0,0.0,0.0,0.33,yin yang,False,CPSC-4050,2020
CPSC,4110,1,Virtual Reality Systems,0.57,0.3,0.13,0.0,0.0,0.0,0.0,0.0,sabarish venkat babu,False,CPSC-4110,2020
CPSC,4140,1,Human and Computer Inte,0.63,0.32,0.05,0.0,0.0,0.0,0.0,0.0,nathaniel mcneese,False,CPSC-4140,2020
CPSC,4160,1,2-D Game Engine Construc,0.58,0.15,0.08,0.05,0.08,0.0,0.0,0.08,victor zordan,False,CPSC-4160,2020
CPSC,4200,1,Computer Security Principl,0.94,0.06,0.0,0.0,0.0,0.0,0.0,0.0,long cheng,False,CPSC-4200,2020
CPSC,4240,1,System Admin and Securit,0.63,0.33,0.0,0.0,0.04,0.0,0.0,0.0,svetlana drachova,False,CPSC-4240,2020
CPSC,4300,1,Applied Data Science,0.41,0.3,0.07,0.0,0.07,0.0,0.0,0.07,xizhou feng,False,CPSC-4300,2020
CPSC,4300,2,Applied Data Science,0.53,0.12,0.18,0.0,0.12,0.0,0.0,0.06,alexander herzog,False,CPSC-4300,2020
CPSC,4420,1,Artificial Intelligence,0.71,0.14,0.1,0.0,0.05,0.0,0.0,0.0,ioannis karamouzas,False,CPSC-4420,2020
CPSC,4430,1,Machine Learning: Impl &,0.83,0.13,0.0,0.0,0.04,0.0,0.0,0.0,larry hodges,False,CPSC-4430,2020
CPSC,4440,1,Cloud Computing Architect,0.35,0.61,0.04,0.0,0.0,0.0,0.0,0.0,mitch shue,False,CPSC-4440,2020
CPSC,4620,1,Database Management Sy,0.48,0.19,0.14,0.0,0.14,0.0,0.0,0.05,pradip srimani,False,CPSC-4620,2020
CPSC,4620,2,Database Management Sy,0.33,0.5,0.06,0.0,0.0,0.0,0.0,0.11,zijun wang,False,CPSC-4620,2020
CPSC,4770,1,Distributed/Cluster Compu,0.47,0.37,0.05,0.0,0.05,0.0,0.0,0.05,shuangshuang jin,False,CPSC-4770,2020
CPSC,4780,1,Gen Purpose Computation,0.27,0.18,0.0,0.09,0.18,0.0,0.0,0.27,shuangshuang jin,False,CPSC-4780,2020
CPSC,4890,1,Programming Team Semin,0.67,0.27,0.07,0.0,0.0,0.0,0.0,0.0,brian dean,False,CPSC-4890,2020
CPSC,4910,1,Professional Issues II,0.53,0.43,0.03,0.0,0.0,0.0,0.0,0.0,roger larry van scoy,False,CPSC-4910,2020
CPSC,4910,2,Professional Issues II,0.28,0.52,0.16,0.04,0.0,0.0,0.0,0.0,roger larry van scoy,False,CPSC-4910,2020
CPSC,4910,3,Professional Issues II,0.78,0.17,0.04,0.0,0.0,0.0,0.0,0.0,alexander herzog,False,CPSC-4910,2020
CPSC,6040,1,Cptr Graphics Image,0.83,0.11,0.06,0.0,0.0,0.0,0.0,0.0,jerry tessendorf,False,CPSC-6040,2020
CPSC,6050,1,Computer Graphics,0.69,0.15,0.08,0.0,0.0,0.0,0.0,0.08,yin yang,False,CPSC-6050,2020
CPSC,6110,1,Virtual Reality Systems,0.71,0.29,0.0,0.0,0.0,0.0,0.0,0.0,sabarish venkat babu,False,CPSC-6110,2020
CPSC,6160,1,2-D Game Engine Construc,0.71,0.14,0.0,0.0,0.14,0.0,0.0,0.0,victor zordan,False,CPSC-6160,2020
CPSC,6300,2,Applied Data Science,0.92,0.04,0.04,0.0,0.0,0.0,0.0,0.0,alexander herzog,False,CPSC-6300,2020
CPSC,6420,1,Artificial Intelligence,0.83,0.17,0.0,0.0,0.0,0.0,0.0,0.0,ioannis karamouzas,False,CPSC-6420,2020
CPSC,6440,1,Cloud Computing Architect,0.88,0.13,0.0,0.0,0.0,0.0,0.0,0.0,mitch shue,False,CPSC-6440,2020
CPSC,6620,1,Database Management Sy,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,pradip srimani,False,CPSC-6620,2020
CPSC,6620,2,Database Management Sy,0.64,0.36,0.0,0.0,0.0,0.0,0.0,0.0,zijun wang,False,CPSC-6620,2020
CPSC,6770,1,Distributed/Cluster Compu,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,shuangshuang jin,False,CPSC-6770,2020
CPSC,6810,1,Ind Study: MSCS Ready,0.8,0.1,0.1,0.0,0.0,0.0,0.0,0.0,eileen kraemer,False,CPSC-6810,2020
CPSC,6810,2,MSCS Ready: mod 2,0.67,0.33,0.0,0.0,0.0,0.0,0.0,0.0,eileen kraemer,False,CPSC-6810,2020
CPSC,8200,1,Parallel Architechture,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.1,rong ge,False,CPSC-8200,2020
CPSC,8420,1,Advanced Machine Learni,0.5,0.13,0.22,0.0,0.0,0.0,0.0,0.16,kai liu,False,CPSC-8420,2020
CPSC,8470,1,Intro to Information Retrie,0.82,0.18,0.0,0.0,0.0,0.0,0.0,0.0,feng luo,False,CPSC-8470,2020
CPSC,8480,1,Network Science,0.59,0.18,0.12,0.0,0.06,0.0,0.0,0.06,ilya mark safro,False,CPSC-8480,2020
CPSC,8510,1,Soft Sys Data Comm,0.67,0.11,0.11,0.0,0.0,0.0,0.0,0.11,james martin,False,CPSC-8510,2020
CPSC,8580,1,Security in Emerging Syste,0.93,0.07,0.0,0.0,0.0,0.0,0.0,0.0,hongxin hu,False,CPSC-8580,2020
CPSC,8710,1,Found. of Software Engine,0.89,0.11,0.0,0.0,0.0,0.0,0.0,0.0,paige ann rodeghero,False,CPSC-8710,2020
CPSC,9500,1,Sel Top:SoC Seminar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,long cheng,False,CPSC-9500,2020
CPSC,9500,2,Sel Topics: CS Edu Researc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,eileen kraemer,False,CPSC-9500,2020
CPSC,9500,843,Sel Topics: SOC Seminar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,long cheng,False,CPSC-9500,2020
CPSC,9910,6,Doctoral Dissertation Rese,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,brian dean,False,CPSC-9910,2020
CPSC,9910,14,Doctoral Dissertation Rese,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hongxin hu,False,CPSC-9910,2020
CPSC,9910,24,Doctoral Dissertation Rese,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,feng luo,False,CPSC-9910,2020
CRP,4010,1,Intro to City & Regional Pla,0.83,0.13,0.04,0.0,0.0,0.0,0.0,0.0,john albert gaber,False,CRP-4010,2020
CRP,8010,1,Planning Process & Legal F,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,caitlin dyckman,False,CRP-8010,2020
CRP,8030,2,Quan Analysis for Planners,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,eric morris,False,CRP-8030,2020
CRP,8080,1,Land Use and Compreh Pla,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,luis ramos santiago,False,CRP-8080,2020
CRP,8140,1,Public Transit,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,eric morris,False,CRP-8140,2020
CRP,8580,2,Mixed Mthds for Planning,0.91,0.09,0.0,0.0,0.0,0.0,0.0,0.0,clifford donald ellis,False,CRP-8580,2020
CRP,8940,1,Professional Planning Semi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,barry nocks,False,CRP-8940,2020
CSM,1000,1,Intro to Construct,0.81,0.1,0.0,0.03,0.06,0.0,0.0,0.0,thomas fuduric,False,CSM-1000,2020
CSM,2010,1,Structures I,0.07,0.29,0.21,0.29,0.07,0.0,0.0,0.07,shima clarke,False,CSM-2010,2020
CSM,2010,2,Structures I,0.0,0.36,0.14,0.21,0.14,0.0,0.0,0.14,shima clarke,False,CSM-2010,2020
CSM,2010,401,Structures I,0.15,0.46,0.15,0.15,0.0,0.0,0.0,0.08,shima clarke,False,CSM-2010,2020
CSM,2010,402,Structures I,0.0,0.08,0.54,0.15,0.0,0.0,0.0,0.23,shima clarke,False,CSM-2010,2020
CSM,2030,401,Mats & Meth of Const,0.19,0.44,0.31,0.02,0.04,0.0,0.0,0.0,jason lucas,False,CSM-2030,2020
CSM,2040,401,Cont Documents,0.38,0.41,0.1,0.1,0.0,0.0,0.0,0.0,robert coffey,False,CSM-2040,2020
CSM,2050,1,Mats & Methods II,0.59,0.22,0.14,0.03,0.03,0.0,0.0,0.0,nathaniel jackson,False,CSM-2050,2020
CSM,2060,1,Construction Science Work,0.82,0.06,0.12,0.0,0.0,0.0,0.0,0.0,nathaniel jackson,False,CSM-2060,2020
CSM,2060,2,Construction Science Work,0.89,0.06,0.06,0.0,0.0,0.0,0.0,0.0,nathaniel jackson,False,CSM-2060,2020
CSM,2070,1,Construction Industry Sem,0.6,0.14,0.14,0.05,0.07,0.0,0.0,0.0,thomas fuduric,False,CSM-2070,2020
CSM,3040,401,Environmental Systems I,0.48,0.39,0.09,0.02,0.02,0.0,0.0,0.0,joseph burgett,False,CSM-3040,2020
CSM,3050,1,Environmental Systems II,0.15,0.38,0.31,0.0,0.12,0.0,0.0,0.04,joseph burgett,False,CSM-3050,2020
CSM,3060,1,Emerging Tech in Construc,0.84,0.06,0.03,0.03,0.03,0.0,0.0,0.0,harnish sharma,False,CSM-3060,2020
CSM,3060,401,Emerging Tech in Construc,0.68,0.18,0.09,0.0,0.0,0.0,0.0,0.05,harnish sharma,False,CSM-3060,2020
CSM,3070,1,Sustainable Construction,0.54,0.42,0.0,0.0,0.04,0.0,0.0,0.0,harnish sharma,False,CSM-3070,2020
CSM,3510,1,Construction Estimating,0.29,0.48,0.06,0.06,0.08,0.0,0.0,0.02,seyed hossein mussavi rizi,False,CSM-3510,2020
CSM,3520,1,Const Scheduling,0.38,0.46,0.13,0.04,0.0,0.0,0.0,0.0,dennis bausman,False,CSM-3520,2020
CSM,3530,401,Const Estimating II,0.48,0.43,0.04,0.04,0.0,0.0,0.0,0.0,anthony dwayne harden,False,CSM-3530,2020
CSM,4110,401,Safety in Bldg Const,0.87,0.1,0.03,0.0,0.0,0.0,0.0,0.0,nicholas corley,False,CSM-4110,2020
CSM,4500,1,Construction Internship,0.66,0.21,0.1,0.0,0.0,0.0,0.0,0.03,nathaniel jackson,False,CSM-4500,2020
CSM,4530,1,Const Proj Mgmt,0.69,0.27,0.04,0.0,0.0,0.0,0.0,0.0,dennis bausman,False,CSM-4530,2020
CSM,4540,1,Construction Capstone,0.6,0.33,0.07,0.0,0.0,0.0,0.0,0.0,vivek sharma,False,CSM-4540,2020
CSM,4610,1,Const Econ Seminar,0.69,0.31,0.0,0.0,0.0,0.0,0.0,0.0,catherine nove-josserand,False,CSM-4610,2020
CSM,4980,2,Current Topics-NAHB Com,0.71,0.21,0.07,0.0,0.0,0.0,0.0,0.0,jason lucas,False,CSM-4980,2020
CSM,8520,400,Const Mgmt Research,0.45,0.55,0.0,0.0,0.0,0.0,0.0,0.0,vivek sharma,False,CSM-8520,2020
CSM,8650,400,Project Management,0.63,0.38,0.0,0.0,0.0,0.0,0.0,0.0,dhaval gajjar,False,CSM-8650,2020
CU,1000,37,Clemson Connect,0.0,0.0,0.0,0.0,0.0,0.82,0.15,0.0,susan whorton,False,CU-1000,2020
CU,1000,38,Clemson Connect,0.0,0.0,0.0,0.0,0.0,0.84,0.12,0.01,susan whorton,False,CU-1000,2020
CU,1000,52,Clemson Connect,0.0,0.0,0.0,0.0,0.0,0.82,0.13,0.0,susan whorton,False,CU-1000,2020
CU,1000,53,Clemson Connect,0.0,0.0,0.0,0.0,0.0,0.82,0.15,0.01,susan whorton,False,CU-1000,2020
CU,1000,54,Clemson Connect,0.0,0.0,0.0,0.0,0.0,0.84,0.12,0.01,susan whorton,False,CU-1000,2020
CU,1000,57,Clemson Connect,0.0,0.0,0.0,0.0,0.0,0.79,0.18,0.01,susan whorton,False,CU-1000,2020
CU,1000,58,Clemson Connect,0.0,0.0,0.0,0.0,0.0,0.77,0.17,0.0,susan whorton,False,CU-1000,2020
CU,1000,59,Clemson Connect,0.0,0.0,0.0,0.0,0.0,0.79,0.14,0.01,susan whorton,False,CU-1000,2020
CU,1000,60,Clemson Connect,0.0,0.0,0.0,0.0,0.0,0.83,0.13,0.0,susan whorton,False,CU-1000,2020
CU,1000,61,Clemson Connect,0.0,0.0,0.0,0.0,0.0,0.71,0.28,0.01,susan whorton,False,CU-1000,2020
CU,1000,62,Clemson Connect,0.0,0.0,0.0,0.0,0.0,0.73,0.26,0.0,susan whorton,False,CU-1000,2020
CU,1000,63,Clemson Connect,0.0,0.0,0.0,0.0,0.0,0.70,0.29,0.0,susan whorton,False,CU-1000,2020
CU,1000,64,Clemson Connect,0.0,0.0,0.0,0.0,0.0,0.64,0.27,0.02,susan whorton,False,CU-1000,2020
CU,1000,65,Clemson Connect,0.0,0.0,0.0,0.0,0.0,0.69,0.26,0.01,susan whorton,False,CU-1000,2020
CU,1000,66,Clemson Connect,0.0,0.0,0.0,0.0,0.0,0.65,0.32,0.01,susan whorton,False,CU-1000,2020
CU,1000,67,Clemson Connect,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,susan whorton,False,CU-1000,2020
CU,1010,1,Univ Success Skills,0.53,0.07,0.13,0.0,0.13,0.0,0.0,0.13,bryn babb,False,CU-1010,2020
CU,1010,6,Univ Success Skills,0.7,0.1,0.1,0.0,0.1,0.0,0.0,0.0,catherine neel,False,CU-1010,2020
CU,1110,4,Intro Supplemental Instruc,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.09,rachel anderson,False,CU-1110,2020
CU,1110,5,Intro Supplemental Instruc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rachel anderson,False,CU-1110,2020
DPA,3070,1,Method 3d Production,0.21,0.13,0.04,0.0,0.17,0.0,0.0,0.46,rodney florencio da costa,False,DPA-3070,2020
DPA,4000,1,Tech Foundations I,0.47,0.18,0.06,0.06,0.18,0.0,0.0,0.06,jessica baron,False,DPA-4000,2020
DPA,4020,1,Visual Found of Digital Pro,0.64,0.27,0.09,0.0,0.0,0.0,0.0,0.0,anthony summey,False,DPA-4020,2020
DPA,4020,2,Visual Found of Digital Pro,0.23,0.54,0.08,0.0,0.15,0.0,0.0,0.0,anthony summey,False,DPA-4020,2020
DPA,6000,843,Tech Foundations I,0.33,0.33,0.33,0.0,0.0,0.0,0.0,0.0,eric patterson,False,DPA-6000,2020
DPA,6830,842,Spe Stu Top in DPA: Dig Ci,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,eric patterson,False,DPA-6830,2020
DPA,8090,1,Rendering and Shading,0.5,0.3,0.2,0.0,0.0,0.0,0.0,0.0,daljit singh dhillon,False,DPA-8090,2020
DSA,8010,401,Statistical Methods I,0.69,0.31,0.0,0.0,0.0,0.0,0.0,0.0,deborah elizabeth kunkel,False,DSA-8010,2020
DSA,8030,401,Intro to Statistical Computi,0.56,0.33,0.0,0.0,0.0,0.0,0.0,0.11,ellen hepfer breazel,False,DSA-8030,2020
DSA,8640,1,Programming for Data Scie,0.83,0.1,0.03,0.0,0.0,0.0,0.0,0.03,hongki kim,False,DSA-8640,2020
ECAS,2990,201,CI CU Eng for Dev Countrie,0.83,0.17,0.0,0.0,0.0,0.0,0.0,0.0,david vaughn,False,ECAS-2990,2020
ECAS,2990,301,CI SPECTRA,0.8,0.0,0.1,0.0,0.0,0.0,0.0,0.1,joshua summers,False,ECAS-2990,2020
ECE,2010,1,Logic and Computing Devic,0.28,0.33,0.25,0.04,0.04,0.0,0.0,0.04,hassan raza,False,ECE-2010,2020
ECE,2010,2,Logic & Comp Device (HO,0.53,0.2,0.13,0.07,0.07,0.0,0.0,0.0,william reid,True,ECE-2010,2020
ECE,2020,1,Electric Circuits I,0.15,0.32,0.25,0.09,0.11,0.0,0.0,0.09,william harrell,False,ECE-2020,2020
ECE,2070,1,Basic Electrical Engineering,0.31,0.22,0.21,0.15,0.04,0.0,0.0,0.07,wesley green,False,ECE-2070,2020
ECE,2070,2,Basic Electrical Engineering,0.2,0.2,0.28,0.11,0.13,0.0,0.0,0.08,jeffrey osterberg,False,ECE-2070,2020
ECE,2070,3,Basic Electrical Engineering,0.37,0.32,0.18,0.08,0.05,0.0,0.0,0.01,timothy anglea,False,ECE-2070,2020
ECE,2080,1,Basic Electrical Engr Lab,0.7,0.15,0.05,0.0,0.0,0.0,0.0,0.1,apoorva kapadia,False,ECE-2080,2020
ECE,2080,2,Basic Electrical Engr Lab,0.9,0.0,0.0,0.05,0.0,0.0,0.0,0.05,apoorva kapadia,False,ECE-2080,2020
ECE,2080,7,Basic Electrical Engr Lab,0.9,0.0,0.0,0.05,0.0,0.0,0.0,0.05,apoorva kapadia,False,ECE-2080,2020
ECE,2080,8,Basic Electrical Engr Lab,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.1,apoorva kapadia,False,ECE-2080,2020
ECE,2080,9,Basic Electrical Engr Lab,0.88,0.0,0.0,0.0,0.06,0.0,0.0,0.06,apoorva kapadia,False,ECE-2080,2020
ECE,2080,10,Basic Electrical Engr Lab,0.89,0.06,0.0,0.0,0.06,0.0,0.0,0.0,apoorva kapadia,False,ECE-2080,2020
ECE,2080,13,Basic Electrical Engr Lab,0.7,0.1,0.0,0.0,0.1,0.0,0.0,0.1,apoorva kapadia,False,ECE-2080,2020
ECE,2080,14,Basic Electrical Engr Lab,0.89,0.0,0.05,0.0,0.0,0.0,0.0,0.05,apoorva kapadia,False,ECE-2080,2020
ECE,2080,15,Basic Electrical Engr Lab,0.85,0.05,0.0,0.05,0.0,0.0,0.0,0.05,apoorva kapadia,False,ECE-2080,2020
ECE,2090,1,Logic & Computing Device,0.77,0.08,0.0,0.0,0.08,0.0,0.0,0.08,apoorva kapadia,False,ECE-2090,2020
ECE,2090,2,Logic & Computing Device,0.75,0.0,0.0,0.0,0.25,0.0,0.0,0.0,apoorva kapadia,False,ECE-2090,2020
ECE,2090,3,Logic & Computing Device,0.67,0.25,0.0,0.0,0.08,0.0,0.0,0.0,apoorva kapadia,False,ECE-2090,2020
ECE,2090,4,Logic & Computing Device,0.45,0.09,0.09,0.09,0.18,0.0,0.0,0.09,apoorva kapadia,False,ECE-2090,2020
ECE,2090,5,Logic & Computing Device,0.33,0.67,0.0,0.0,0.0,0.0,0.0,0.0,apoorva kapadia,False,ECE-2090,2020
ECE,2090,6,Logic & Computing Device,0.7,0.0,0.0,0.0,0.1,0.0,0.0,0.2,apoorva kapadia,False,ECE-2090,2020
ECE,2090,7,Logic & Computing Device,0.77,0.0,0.0,0.0,0.08,0.0,0.0,0.15,apoorva kapadia,False,ECE-2090,2020
ECE,2090,12,Logic & Computing Device,0.36,0.18,0.0,0.0,0.0,0.0,0.0,0.45,apoorva kapadia,False,ECE-2090,2020
ECE,2110,1,Elec Engr Lab I,0.7,0.15,0.1,0.0,0.05,0.0,0.0,0.0,apoorva kapadia,False,ECE-2110,2020
ECE,2110,2,Elec Engr Lab I,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.1,apoorva kapadia,False,ECE-2110,2020
ECE,2110,3,Elec Engr Lab I,0.55,0.15,0.05,0.0,0.0,0.0,0.0,0.25,apoorva kapadia,False,ECE-2110,2020
ECE,2110,5,Elec Engr Lab I,0.85,0.0,0.0,0.0,0.15,0.0,0.0,0.0,apoorva kapadia,False,ECE-2110,2020
ECE,2110,6,Elec Engr Lab I,0.85,0.1,0.05,0.0,0.0,0.0,0.0,0.0,apoorva kapadia,False,ECE-2110,2020
ECE,2110,7,Elec Engr Lab I,0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.2,apoorva kapadia,False,ECE-2110,2020
ECE,2110,8,Elec Engr Lab I,0.58,0.26,0.05,0.0,0.0,0.0,0.0,0.11,apoorva kapadia,False,ECE-2110,2020
ECE,2110,9,Elec Engr Lab I,0.85,0.1,0.0,0.0,0.05,0.0,0.0,0.0,apoorva kapadia,False,ECE-2110,2020
ECE,2110,10,Elec Engr Lab I,0.64,0.0,0.0,0.0,0.09,0.0,0.0,0.27,apoorva kapadia,False,ECE-2110,2020
ECE,2120,1,Electrical Engineering Lab I,0.64,0.0,0.14,0.0,0.14,0.0,0.0,0.07,apoorva kapadia,False,ECE-2120,2020
ECE,2120,3,Electrical Engineering Lab I,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.15,apoorva kapadia,False,ECE-2120,2020
ECE,2120,4,Electrical Engineering Lab I,0.83,0.17,0.0,0.0,0.0,0.0,0.0,0.0,apoorva kapadia,False,ECE-2120,2020
ECE,2220,1,Syst Prog Concept,0.3,0.21,0.12,0.03,0.18,0.0,0.0,0.15,lu yu,False,ECE-2220,2020
ECE,2230,1,Comp Sys Eng,0.22,0.24,0.19,0.17,0.02,0.0,0.0,0.17,harlan russell,False,ECE-2230,2020
ECE,2620,1,Electric Circuits II,0.61,0.2,0.07,0.0,0.1,0.0,0.0,0.02,liang dong,False,ECE-2620,2020
ECE,2720,1,Comp Organization,0.19,0.37,0.28,0.07,0.07,0.0,0.0,0.02,william reid,False,ECE-2720,2020
ECE,2730,2,Computer Org Lab,0.46,0.38,0.08,0.0,0.08,0.0,0.0,0.0,apoorva kapadia,False,ECE-2730,2020
ECE,2730,3,Computer Org Lab,0.38,0.38,0.13,0.06,0.0,0.0,0.0,0.06,apoorva kapadia,False,ECE-2730,2020
ECE,2730,5,Computer Org Lab,0.5,0.3,0.1,0.0,0.0,0.0,0.0,0.1,apoorva kapadia,False,ECE-2730,2020
ECE,3110,2,Electrical Engineering Lab I,0.73,0.13,0.0,0.07,0.07,0.0,0.0,0.0,apoorva kapadia,False,ECE-3110,2020
